# col1   col2      col3     col4      col5     col6      col7     col8      col9     col10     col11    col12     col13    col14     col15    col16     col17    col18     col19    col20     col21    col22     col23    col24     col25    col26   col27   col28   col29   col30   col31   col32   col33   col34   col35   col36   col37    col38     col39    col40     col41    col42     col43    col44     col45    col46     col47    col48     col49    col50     col51    col52     col53    col54     col55    col56     col57    col58     col59    col60     col61    col62   col63   col64   col65   col66     col67    col68      col69    col70              col71                 col72              col73                 col74              col75                 col76              col77                 col78   col79   col80   col81   col82   col83   col84   col85   col86   col87   col88   col89   col90   col91   col92   col93   col94   col95   col96              col97      col98              col99      col164   col161    col162      col163     col100           
  1021   23.9866   0.0358   23.9955   0.0415   24.0646   0.0382   24.1779   0.0427   24.1577   0.0396   23.8785   0.0346   23.5201   0.0476   22.8221   0.0414   21.5296   0.0283   21.9647   0.4988   21.4078   0.0285   23.865    0.2869   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.235    24.7053   0.0966   24.4682   0.0848   23.7805   0.0379   23.9976   0.0665   24.041    0.0449   24.2023   0.0742   24.3907   0.0659   23.9325   0.0602   24.0406   0.0637   24.07     0.0588   23.7946   0.0521   23.597    0.0592   -99.9   -99.9   -99.9   -99.9   24.0764   0.1423   -99.8315   0.049    21.5143821438216   0.0132413290269854    21.3198486292014   0.0180554966097763    21.0002177289949   0.0621537048177493    20.1541697290706   0.0614946704156988    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.162    578416    149.91709   1.899919   281746633134079  
  1024   24.3405   0.0376   23.2483   0.0256   23.2685   0.0221   23.6931   0.0299   23.3834   0.0232   23.4462   0.0239   23.2126   0.0306   23.4276   0.0608   22.8612   0.0886   21.7234   0.3108   22.3002   0.0589   23.4921   0.1375   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1332   22.9307   0.0276   23.7086   0.0522   23.6773   0.0501   23.5297   0.0448   23.719    0.0513   23.3742   0.0397   23.5537   0.0519   23.0941   0.034    23.5243   0.0419   23.4645   0.0569   23.3191   0.0545   23.2301   0.0373   -99.9   -99.9   -99.9   -99.9   23.4958   0.0802   -99.8315   0.0353   21.7389463017878   0.0159137144725747    21.5891290996611   0.0226025960599169    20.8492747926667   0.0538192934513097    20.7727682256285   0.108816145907597     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.575    830238    149.86576   2.027681   271656423423     
  1028   22.7677   0.0202   22.865    0.0248   22.9084   0.0218   23.0586   0.0243   22.7707   0.0201   22.6086   0.0185   22.453    0.0224   22.189    0.0201   21.4549   0.0234   21.2219   0.2663   21.3488   0.0252   22.6558   0.0777   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1014   23.1392   0.0302   22.7627   0.0246   22.9506   0.0234   23.0585   0.0317   23.4814   0.0336   22.9613   0.0284   22.7225   0.0213   22.1444   0.0184   22.5471   0.0219   22.6205   0.0211   22.6156   0.0217   22.4782   0.0224   -99.9   -99.9   -99.9   -99.9   22.6847   0.0391   -99.8315   0.0212   20.8778074495735   0.00807765561973783   20.6747732649314   0.0101652566626976    20.4274071154205   0.0405109684400882    20.0613060330843   0.0562035789638316    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      23.5736680219183   0.045916   1.445    556611    150.16177   1.877938   422484121489407  
  1031   25.01     0.0559   24.3775   0.0471   24.0254   0.0344   24.5276   0.0478   23.585    0.0271   23.0903   0.021    22.6018   0.0212   21.802    0.0155   21.325    0.0252   21.1992   0.3034   20.9495   0.0193   23.0915   0.0942   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1114   24.6279   0.0969   24.5229   0.0964   24.4065   0.0568   24.3295   0.0783   24.2517   0.0502   24.1339   0.0722   23.7039   0.0381   23.0273   0.0329   23.1831   0.0341   23.1768   0.0299   22.9588   0.0269   22.8713   0.0288   -99.9   -99.9   -99.9   -99.9   23.3006   0.0737   -99.8315   0.0258   20.5146669104977   0.0058638822849774    20.3436451577144   0.00841374379715342   20.305667639015    0.0315698990948476    20.1006845738558   0.0607295555029149    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.358    559655    150.10786   1.861545   281746633134079  
  1044   20.3489   0.0072   20.1946   0.0079   20.3845   0.0072   20.4656   0.0085   20.2801   0.0069   -99.9     -99.9    20.0088   0.0062   20.14     0.0069   19.5677   0.0059   19.7969   0.0563   19.5858   0.0064   20.008    0.0121   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0216   20.5058   0.0077   20.5262   0.0077   20.2414   0.0062   20.4214   0.0074   20.4617   0.0069   20.5057   0.0076   20.2985   0.0064   19.9742   0.0059   19.8993   0.0056   20.0605   0.0057   20.1435   0.0060   20.036    0.0060   -99.9   -99.9   -99.9   -99.9   19.8998   0.0061   -99.8315   0.0069   19.2318039801787   0.00251964968973378   18.9229266979281   0.00285506085751632   18.661256445508    0.00778103461809143   18.2715347265238   0.0115727270501114    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   23.3558165764633   0.059598   21.4010663752633   0.016975   1.557    527834    150.24516   1.90008    422484121489375  
  1055   24.7151   0.0711   24.7013   0.0824   24.1847   0.0559   24.3359   0.0881   23.8789   0.0474   23.0956   0.0321   22.3424   0.0295   22.3176   0.0201   21.8369   0.0366   21.5164   0.227    21.4422   0.0295   23.1258   0.2118   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1787   24.5068   0.0878   23.8953   0.0567   24.1986   0.0577   23.7685   0.056    24.0244   0.0496   23.8495   0.0579   23.6846   0.0448   23.1668   0.0352   23.4269   0.0419   23.3578   0.0428   23.6163   0.0537   22.9349   0.0301   -99.9   -99.9   -99.9   -99.9   23.4223   0.0761   -99.8315   0.035    21.122704236078    0.00816079241221247   21.405822055953    0.017428759310859     21.2358551223134   0.0611466226071716    21.1779405699535   0.14603218177722      -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      0.972    821446    149.7372    2.089799   281746633134079  
  1064   24.8242   0.0729   24.6976   0.0819   24.8703   0.0841   24.8347   0.0727   24.7953   0.08     24.1569   0.0647   23.8993   0.0927   23.2941   0.0426   22.4476   0.0611   22.8507   0.8918   22.0554   0.0477   -99.9     -99.9    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.9818   25.1078   0.1232   24.0228   0.0602   24.6868   0.1033   24.8867   0.1169   24.8388   0.1074   24.7447   0.1029   24.7833   0.123    24.3897   0.0799   24.7409   0.0993   24.5054   0.1205   24.392    0.1142   23.7912   0.0517   -99.9   -99.9   -99.9   -99.9   24.6527   0.1958   -99.8315   0.0714   21.8753548763839   0.0156234275368549    21.7700422426129   0.025272740028716     21.9540319630223   0.119251596979807     21.7910981804549   0.259689139739947     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      25.0               -1.0       1.97     1093972   149.70649   2.131669   281746633132031  
  1066   24.2948   0.0553   23.4546   0.0417   23.3121   0.0338   23.7703   0.0366   23.0942   0.0307   22.8484   0.0279   22.3875   0.0294   22.4035   0.0228   22.3432   0.054    -99.9     -99.9    22.3599   0.0581   22.8442   0.133    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1566   24.1084   0.0605   23.5342   0.0433   23.642    0.0423   23.6729   0.0472   23.6873   0.042    23.2088   0.0371   23.1582   0.033    22.7878   0.026    22.8269   0.026    22.9321   0.0315   22.9289   0.0322   22.7804   0.0262   -99.9   -99.9   -99.9   -99.9   23.0111   0.0574   -99.8315   0.034    21.722392513879    0.0143114611025019    21.3407464389515   0.0162843111243156    20.7911239639643   0.0456630843362402    20.0062167837947   0.0472691194823136    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.668    823890    149.79443   2.073088   422484121488895  
  1081   21.5471   0.0157   21.0341   0.0145   -99.9     -99.9    -99.9     -99.9    -99.9     -99.9    -99.9     -99.9    20.0736   0.0087   20.224    0.0065   20.1286   0.0087   20.4907   0.0963   20.3539   0.0109   19.936    0.0113   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0319   21.28     0.0111   20.4657   0.0075   20.858    0.0103   20.9604   0.0096   20.7456   0.0097   20.1509   0.0064   20.6668   0.0094   20.2483   0.0068   20.3525   0.0071   20.3546   0.0082   20.1312   0.0074   20.3583   0.0071   -99.9   -99.9   -99.9   -99.9   20.8814   0.0105   -99.8315   0.0070   -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      0.999    794105    150.04282   2.10362    13958385603      
  1085   21.815    0.0145   21.7287   0.0162   21.6934   0.0134   21.9044   0.0135   21.852    0.0145   -99.9     -99.9    21.1755   0.0116   21.3924   0.0123   20.9429   0.0166   20.7677   0.1557   20.567    0.014    21.538    0.0342   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.046    22.0443   0.0161   22.0056   0.0158   21.9105   0.0138   21.3004   0.0111   21.8601   0.0135   21.8767   0.015    21.7049   0.0126   21.5104   0.0123   21.6506   0.0132   21.6986   0.0128   21.5153   0.0119   21.3078   0.0114   -99.9   -99.9   -99.9   -99.9   21.7238   0.0179   -99.8315   0.0127   20.6998193594052   0.00647564349572832   20.5732177897948   0.00983690361246176   20.0181282947409   0.0232473162626284    19.7891151774309   0.0429839949442266    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.24     786402    150.21634   1.988736   422484121489375  
  1097   24.8399   0.0811   24.6154   0.0812   24.8143   0.0879   24.7606   0.0711   24.7452   0.0802   24.3855   0.0698   24.278    0.1392   24.087    0.0896   23.9351   0.2109   -99.9     -99.9    23.1649   0.1287   -99.9     -99.9    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.3639   24.9216   0.095    23.9564   0.0497   24.8456   0.1233   24.6428   0.0856   24.902    0.1291   24.8125   0.0964   24.6409   0.1224   24.5333   0.0811   24.6227   0.0845   24.409    0.1182   24.543    0.15     24.2377   0.0702   -99.9   -99.9   -99.9   -99.9   24.6612   0.1757   -99.8315   0.087    22.5267445223187   0.0316561242793785    22.5064867559327   0.0502420061352235    23.047060077896    0.379172307902963     22.7733856759848   0.657636094826244     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      25.0               -1.0       1.937    790246    150.14953   1.965244   422484121486847  
  1109   24.9963   0.0675   24.8017   0.0684   24.5949   0.0564   24.8124   0.0547   24.6458   0.0557   24.0892   0.0429   23.754    0.0668   23.4835   0.059    22.5084   0.0626   22.0976   0.5144   22.0898   0.0489   24.1148   0.3607   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.3034   24.9648   0.1079   24.7808   0.0981   24.7467   0.0805   24.8459   0.1191   24.5898   0.0704   24.6999   0.1052   24.776    0.0958   24.0713   0.0651   24.3104   0.0708   24.2646   0.0756   24.2588   0.0738   24.0022   0.0623   -99.9   -99.9   -99.9   -99.9   24.1614   0.1303   -99.8315   0.0546   21.5438815355865   0.0128671597289342    21.186868005932    0.0150654893231798    20.9481647311013   0.053709461711514     20.9804991269031   0.124402470166755     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.829    760985    150.34476   1.99261    281746633134079  
  1111   22.2492   0.0187   22.0411   0.0197   21.8284   0.015    22.1677   0.0161   21.7076   0.0141   21.6188   0.0133   21.4295   0.0147   21.4953   0.0148   21.0616   0.0172   20.6559   0.1198   20.7636   0.0152   21.5751   0.0568   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0636   22.2547   0.0184   22.2195   0.0183   22.2942   0.0201   21.9897   0.0167   22.0233   0.0171   21.9345   0.0158   21.5243   0.0136   21.5268   0.0127   21.5789   0.0129   21.6279   0.0151   21.524    0.0142   21.5863   0.0132   -99.9   -99.9   -99.9   -99.9   21.5709   0.0168   -99.8315   0.014    19.9840011623153   0.00407040868306614   19.6814427773728   0.00506038091093256   19.3937948621891   0.0144455945446829    18.9724131168632   0.0226956938754783    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      23.3859230180053   0.041089   1.173    740910    150.35308   1.960781   422484121489407  
  1118   27.2353   0.3556   24.1772   0.0567   22.9025   0.026    24.3929   0.0414   22.92     0.0262   22.5686   0.0218   22.3468   0.024    22.3341   0.0209   22.0801   0.0404   22.3431   0.3885   21.9612   0.038    22.4727   0.1126   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.095    25.0269   0.092    24.2341   0.0586   23.4278   0.038    24.0028   0.0496   23.8529   0.0477   22.3574   0.0186   23.1692   0.0341   23.1454   0.0284   22.4889   0.0197   22.325    0.0219   22.4583   0.0243   22.8156   0.0249   -99.9   -99.9   -99.9   -99.9   22.6343   0.0291   -99.8315   0.0244   -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      3.65     1054048   149.8792    2.225839   13958385663      
  1129   22.9437   0.0234   22.9934   0.0277   22.7667   0.0212   23.069    0.024    22.3559   0.0173   22.2749   0.0164   21.9845   0.0169   21.5179   0.0133   20.8007   0.0161   20.7907   0.1127   20.5932   0.0139   22.2018   0.0614   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0723   23.3715   0.0341   23.0185   0.0284   23.0588   0.0253   22.8887   0.0268   22.9632   0.0232   22.6561   0.0227   22.3984   0.0174   21.9141   0.0151   22.2969   0.0183   22.2504   0.0167   22.0824   0.0155   22.113    0.0171   -99.9   -99.9   -99.9   -99.9   22.3392   0.027    -99.8315   0.0179   20.1268049322002   0.00407782979169262   19.9929089125222   0.0060528822052165    20.0204857788043   0.0228198019503837    19.6908044679775   0.0411203478007567    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.4700254081223   0.098854   1.323    1037082   149.89483   2.174485   281746633134079  
  1141   24.0644   0.0407   23.6335   0.0392   23.4994   0.0321   23.7763   0.0326   23.4789   0.0317   22.9518   0.024    22.6537   0.0304   22.2191   0.0183   21.4407   0.0281   21.4126   0.265    21.3684   0.0271   23.0019   0.1009   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1589   23.7739   0.0456   23.8744   0.0515   23.7672   0.0518   23.5495   0.0456   23.6655   0.0449   23.8174   0.0518   23.3164   0.0387   23.1373   0.0331   23.076    0.0306   22.8112   0.0328   23.0731   0.0393   22.8312   0.0276   -99.9   -99.9   -99.9   -99.9   23.2559   0.0629   -99.8315   0.0299   20.973036463394    0.00908484265210207   20.6705909383574   0.0106517540493122    20.5729753888802   0.0407687420227964    20.3408513986074   0.073987372186896     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.661    1024667   150.01047   2.255916   271656423423     
  1170   23.2534   0.0292   22.8015   0.0278   23.0626   0.0276   23.0758   0.0282   23.0234   0.0275   22.7804   0.0233   22.7306   0.0346   22.7323   0.0257   22.0767   0.0437   21.5449   0.237    21.6824   0.0372   22.7524   0.0831   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1553   22.9702   0.0275   22.9942   0.0283   23.2085   0.0407   23.033    0.0311   22.9071   0.0333   23.2066   0.0333   23.1907   0.0437   22.8503   0.0273   22.8501   0.0261   22.8825   0.04     22.6454   0.0359   22.8612   0.0278   -99.9   -99.9   -99.9   -99.9   22.9527   0.0484   -99.8315   0.0327   20.889880377599    0.00758010090254633   20.6891914674291   0.010297643398338     20.5044972013209   0.0364150295514001    20.4846365239026   0.0822360208693525    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.82     1014732   150.1087    2.157047   271656423423     
  1186   22.9869   0.0234   22.5646   0.022    22.2304   0.0159   22.7354   0.0202   22.1899   0.0156   21.756    0.0124   21.477    0.0127   20.82     0.0095   20.7439   0.0153   20.29     0.0964   20.3143   0.0115   21.7494   0.0479   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0531   22.94     0.0269   22.7281   0.0245   22.6355   0.0192   22.6225   0.0267   22.5605   0.0184   22.3517   0.0205   22.1065   0.015    21.6339   0.0137   21.8585   0.0149   21.7503   0.0129   21.7838   0.0139   21.68     0.0143   -99.9   -99.9   -99.9   -99.9   21.8435   0.021    -99.8315   0.0142   19.7922447822728   0.00363435654114012   19.6034745222844   0.00422445850582279   19.3436656765306   0.0141891381439253    19.0548228800519   0.021907165978671     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      23.3721143178833   0.037482   0.992    1248861   149.93586   2.440583   422484121489407  
  1191   25.9407   0.1106   24.8154   0.062    24.7967   0.0559   25.2855   0.066    24.7373   0.0524   24.7282   0.0576   24.7263   0.1212   -99.9     -99.9    23.3931   0.1554   -99.9     -99.9    23.1721   0.1345   -99.9     -99.9    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.6274   25.7624   0.1971   25.0097   0.1171   25.1372   0.1019   25.2355   0.1518   25.0373   0.0907   24.6558   0.0891   24.6572   0.0805   24.5247   0.0802   24.4776   0.0754   24.7279   0.1011   25.0901   0.1508   24.7749   0.1176   -99.9   -99.9   -99.9   -99.9   24.6969   0.1986   -99.8315   0.1024   22.4334497886985   0.0275558317285715    22.3167818941392   0.0425613920407492    22.0256820173862   0.150565333223208     21.6994277494241   0.259643734753655     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      25.0               -1.0       2.675    1286256   149.87014   2.35176    281746633131391  
  1194   22.2258   0.0171   21.8826   0.0169   21.8608   0.0141   22.1005   0.0167   21.6915   0.013    21.4909   0.0116   21.2006   0.0116   21.0885   0.0111   20.2267   0.0099   20.0409   0.0696   19.9305   0.0083   21.451    0.0461   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0436   22.1722   0.0177   22.1082   0.0181   21.9982   0.0155   22.0449   0.017    22.0076   0.0156   21.8894   0.0155   21.7926   0.0144   21.3902   0.0119   21.586    0.013    21.5167   0.0127   21.4532   0.0126   21.4046   0.0133   -99.9   -99.9   -99.9   -99.9   21.6036   0.0178   -99.8315   0.0134   19.4179044622655   0.00269383424680863   19.215968043686    0.00344595694095892   19.1729059660445   0.010834150893467     18.9322817863581   0.0205119174524801    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      23.4896876088733   0.041487   1.315    1273280   149.88099   2.450846   422484121489407  
  1196   25.7396   0.103    24.8272   0.0647   24.73     0.0561   25.1401   0.0823   24.6758   0.0529   24.3458   0.0465   24.2403   0.0859   24.0131   0.0903   22.8971   0.1013   22.6345   0.7931   22.4853   0.0728   24.2585   0.5564   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.5609   25.8965   0.2434   24.6438   0.0966   24.8234   0.0886   24.8498   0.111    24.9132   0.0943   24.8474   0.1118   24.6909   0.0885   24.3758   0.0796   24.3237   0.0703   24.5323   0.094    24.5639   0.1095   24.519    0.1028   -99.9   -99.9   -99.9   -99.9   24.5311   0.1874   -99.8315   0.0721   22.0756982361421   0.0201619549059538    21.8755722307128   0.0287663698359781    21.7319539399936   0.11398746548217      21.3144989566859   0.175676078194213     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      25.0               -1.0       2.857    1281722   149.87602   2.381773   281746633134079  
  1197   25.7671   0.1145   24.4512   0.0553   23.9706   0.0381   24.6739   0.0505   23.7949   0.0344   23.7211   0.034    23.5856   0.0538   23.8541   0.0813   23.3075   0.1371   23.2489   1.2267   23.1122   0.1194   23.69     0.2805   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.243    24.9533   0.1141   24.4749   0.0786   24.784    0.089    24.6036   0.0995   23.8423   0.0453   24.2475   0.0717   23.7988   0.049    23.3806   0.0385   23.7655   0.0491   23.7345   0.0532   23.8198   0.0632   23.5177   0.0484   -99.9   -99.9   -99.9   -99.9   23.9273   0.1109   -99.8315   0.0523   22.8515129719446   0.0411846937503847    22.6789793122909   0.0589525225288009    21.8634062675083   0.138765846888072     23.6883951575679   1.52684981308544      -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      3.382    1249763   149.89416   2.432972   281746633134079  
  1204   24.8653   0.0544   24.41     0.0498   24.3252   0.0445   24.612    0.0486   24.1423   0.0382   23.7299   0.0316   23.1493   0.0341   22.5655   0.0294   21.9557   0.0446   21.9944   0.4907   21.5824   0.0335   23.738    0.19     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.2005   24.7622   0.0925   24.6499   0.088    24.4216   0.0576   24.433    0.0773   24.4215   0.0566   24.4958   0.0825   24.2687   0.058    23.7125   0.0477   23.7743   0.0469   23.8768   0.0489   23.6757   0.0458   23.4409   0.0408   -99.9   -99.9   -99.9   -99.9   23.8356   0.0945   -99.8315   0.0412   21.2896794274629   0.0116774886270409    21.4617758824398   0.0220157249276083    21.4868239874717   0.101533423130846     21.1800862775089   0.176081735805041     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.9406037433563   0.136157   0.933    1266944   149.96251   2.320451   281746633134079  
  1224   24.9252   0.0609   23.717    0.0395   23.7921   0.0363   24.1036   0.0414   23.8284   0.0365   23.3497   0.029    22.5811   0.0271   21.6273   0.0133   20.627    0.013    20.103    0.062    20.1675   0.0098   23.3842   0.1222   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1731   22.7424   0.0238   24.7835   0.1043   24.1609   0.0724   24.2961   0.0719   23.8618   0.0559   24.0564   0.0586   24.0785   0.1059   23.3514   0.0376   23.6525   0.0436   23.3967   0.0496   23.1839   0.0479   23.0288   0.0336   -99.9   -99.9   -99.9   -99.9   23.6164   0.0804   -99.8315   0.0356   20.0710011782361   0.00449616718710044   19.7030149562825   0.00505679860186504   19.1509430177665   0.0128569045446457    18.3684872972668   0.0127645020349041    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      25.0               -1.0       2.485    1000465   150.18296   2.247927   281746633134079  
  1252   22.8571   0.0292   22.9078   0.0348   22.4782   0.0241   22.9064   0.036    22.3392   0.0225   22.3377   0.0225   22.0168   0.026    22.0429   0.0179   21.567    0.0284   21.4951   0.2565   21.0335   0.0187   22.4035   0.1324   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1248   22.6677   0.0224   22.9399   0.0266   22.9729   0.0319   22.6678   0.0231   22.6759   0.0264   22.5172   0.021    21.9136   0.0181   22.3454   0.0191   22.2802   0.0181   22.3336   0.0247   22.4961   0.0272   22.2841   0.0192   -99.9   -99.9   -99.9   -99.9   22.3678   0.0263   -99.8315   0.0291   20.5946658786014   0.00646153128474103   20.5087338442742   0.00884010132895566   20.496427426938    0.0393575167600584    20.2374193780527   0.0685857528177215    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      23.9777705502543   0.063911   1.187    1219489   150.36667   2.305382   422484121489407  
